movement_id,plaza_id,caseta,cve,carretera,ruta,movimiento,km,sen,lat,lon,x_pg,y_pg,zona_geo,estado,vta_2024,pct_A,pct_AR,pct_B,pct_C2,pct_C3,pct_C4,pct_C5,pct_C6,pct_C7,pct_C8,pct_C9,pct_VNC,pct_M,rubro
68798c739b36b04cf0b7c195,68798c739b36b04cf0b7c189,Tula II,235-13,Arco Norte Cd. México,MEX-M40D,Sanctórum-Tula II,70,0,20.072673,-99.368806,461438.49523303,2219565.9213076,14Q,Hidalgo,2780,88.8,0.8,0.1,1.7,2.9,0.5,3.1,0.9,0,0,0.3,0.7,0.2,casetas
68798c739b36b04cf0b7c196,68798c739b36b04cf0b7c189,Tula II,235-14,Arco Norte Cd. México,MEX-M40D,San Martín Texmelucan-Tula II,70,0,20.072673,-99.368806,461438.49523303,2219565.9213076,14Q,Hidalgo,11040,59,0.3,0.6,2.3,5.1,0.5,2.2,0.7,0,0,0.8,27.8,0.7,casetas
68798c739b36b04cf0b7c197,68798c739b36b04cf0b7c197,Tula I,236-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Tula I,80,0,20.09811,-99.286109,470089.99342414,2222363.8731541,14Q,Hidalgo,87864,40.7,0.3,0.9,4.1,6,1.8,14.6,4,2.7,0.2,18.5,5.8,0.4,casetas
68798c739b36b04cf0b7c198,68798c739b36b04cf0b7c197,Tula I,236-02,Arco Norte Cd. México,MEX-M40D,Acambay-Tula I,80,0,20.098115,-99.28611,470089.88983232,2222364.4266449,14Q,Hidalgo,9887,79.2,0.6,0.8,6.6,3.5,1.3,4.5,1.3,0,0,0.5,0.9,0.8,casetas
68798c739b36b04cf0b7c199,68798c739b36b04cf0b7c197,Tula I,236-03,Arco Norte Cd. México,MEX-M40D,Jilotepec-Tula I,80,0,20.098113,-99.286113,470089.57582874,2222364.2058585,14Q,Hidalgo,99194,74.4,0.4,3.3,8.2,5,0.5,4.8,1.1,0,0.1,0.4,0.2,1.6,casetas
68798c739b36b04cf0b7c19a,68798c739b36b04cf0b7c197,Tula I,236-04,Arco Norte Cd. México,MEX-M40D,Querétaro-Tula I,80,0,20.098113,-99.286113,470089.57582874,2222364.2058585,14Q,Hidalgo,227227,57.6,0.5,0.9,4.2,5.1,2,12.5,3.7,0.7,0.1,11,1.2,0.5,casetas
68798c739b36b04cf0b7c19b,68798c739b36b04cf0b7c197,Tula I,236-05,Arco Norte Cd. México,MEX-M40D,Tula II-Tula I,80,0,20.098113,-99.286107,470090.20307634,2222364.2047822,14Q,Hidalgo,85264,69.6,0.7,0.2,6.5,3.6,0.6,2.7,9.3,0,0,0.3,5.3,1.2,casetas
68798c739b36b04cf0b7c19c,68798c739b36b04cf0b7c197,Tula I,236-06,Arco Norte Cd. México,MEX-M40D,Atitalaquia-Tula I,80,0,20.100014,-99.283513,470361.74081938,2222574.1105729,14Q,Hidalgo,287651,87.6,0.2,0.9,2.5,2.9,1,1,1.3,0,0,0.2,1.2,1.2,casetas
68798c739b36b04cf0b7c19d,68798c739b36b04cf0b7c197,Tula I,236-07,Arco Norte Cd. México,MEX-M40D,Apaxco-Tula I,80,0,20.100014,-99.283513,470361.74081938,2222574.1105729,14Q,Hidalgo,93168,84.5,0.2,0.2,3.7,3.3,0.6,2.5,2.7,0,0,0.8,0.2,1.3,casetas
68798c739b36b04cf0b7c19e,68798c739b36b04cf0b7c197,Tula I,236-08,Arco Norte Cd. México,MEX-M40D,Ajoloapan-Tula I,80,0,20.100028,-99.283496,470363.52063357,2222575.656823,14Q,Hidalgo,46044,83,0.4,0.7,7.9,3.6,0.6,0.5,0.1,0,0,0.1,2.1,1,casetas
68798c739b36b04cf0b7c19f,68798c739b36b04cf0b7c197,Tula I,236-09,Arco Norte Cd. México,MEX-M40D,Pachuca-Tula I,80,0,20.100018,-99.283501,470362.99605192,2222574.5510888,14Q,Hidalgo,404663,87.1,0.3,1.7,3.3,1.9,0.2,1.9,0.5,0,0,1.8,0.7,0.6,casetas
68798c739b36b04cf0b7c1a0,68798c739b36b04cf0b7c197,Tula I,236-10,Arco Norte Cd. México,MEX-M40D,Tulancingo-Tula I,80,0,20.100026,-99.283496,470363.52025722,2222575.4354984,14Q,Hidalgo,64519,75.8,0.5,0.9,4.2,3.5,0.7,3.8,2.9,0.2,0.1,6,0.7,0.7,casetas
68798c739b36b04cf0b7c1a1,68798c739b36b04cf0b7c197,Tula I,236-11,Arco Norte Cd. México,MEX-M40D,Sahagún-Tula I,80,0,20.098112,-99.286114,470089.47109758,2222364.0953756,14Q,Hidalgo,3086,57,0.4,1,2.4,3,1.2,17.2,4.9,1.3,0.4,10.3,0.5,0.4,casetas
68798c739b36b04cf0b7c1a2,68798c739b36b04cf0b7c197,Tula I,236-12,Arco Norte Cd. México,MEX-M40D,Calpulalpan-Tula I,80,0,20.100018,-99.283515,470361.53249215,2222574.5535776,14Q,Hidalgo,5324,66.2,0.6,0.7,5.4,4,0.5,8.1,2.4,0.5,0.2,9.3,1.4,0.7,casetas
68798c739b36b04cf0b7c1a3,68798c739b36b04cf0b7c197,Tula I,236-13,Arco Norte Cd. México,MEX-M40D,Sanctórum-Tula I,80,0,20.100022,-99.283506,470362.47410472,2222574.9946268,14Q,Hidalgo,23578,60.3,0.5,1.3,2.7,4.2,2.6,9.5,5.5,0.9,0.2,11.6,0.3,0.4,casetas
68798c739b36b04cf0b7c1a4,68798c739b36b04cf0b7c197,Tula I,236-14,Arco Norte Cd. México,MEX-M40D,San Martín Texmelucan-Tula I,80,0,20.100027,-99.283501,470362.99774551,2222575.5470495,14Q,Hidalgo,84812,39,0.4,3.5,1.8,3,1.9,12.6,6.1,0.7,0.6,21.3,8.8,0.3,casetas
68798c739b36b04cf0b7c1a5,68798c739b36b04cf0b7c1a5,Atitalaquia,237-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Atitalaquia,88,0,20.065051,-99.218685,477133.77485442,2218694.8400288,14Q,Hidalgo,8870,24.6,0.8,2.1,5.8,12.1,11,16.5,5.3,1.2,0.1,6.8,13.7,0,casetas
68798c739b36b04cf0b7c1a6,68798c739b36b04cf0b7c1a5,Atitalaquia,237-02,Arco Norte Cd. México,MEX-M40D,Acambay-Atitalaquia,88,0,20.06505,-99.218686,477133.67014673,2218694.7295043,14Q,Hidalgo,2249,68.3,0.6,0,4.2,5.3,3.2,10.3,7.1,0.1,0,0.1,0.4,0.4,casetas
68798c739b36b04cf0b7c1a7,68798c739b36b04cf0b7c1a5,Atitalaquia,237-03,Arco Norte Cd. México,MEX-M40D,Jilotepec-Atitalaquia,88,0,20.065049,-99.218683,477133.98369016,2218694.618432,14Q,Hidalgo,23006,72.6,0.4,2,4.4,3.1,1.2,3,11.9,0,0,0,0.3,1.1,casetas
68798c739b36b04cf0b7c1a8,68798c739b36b04cf0b7c1a5,Atitalaquia,237-04,Arco Norte Cd. México,MEX-M40D,Querétaro-Atitalaquia,88,0,20.065049,-99.218682,477134.08825293,2218694.6182951,14Q,Hidalgo,55201,59.3,0.6,0.3,3.6,7,4.6,13.7,4.7,0.4,0.1,4.2,0.9,0.6,casetas
68798c739b36b04cf0b7c1a9,68798c739b36b04cf0b7c1a5,Atitalaquia,237-05,Arco Norte Cd. México,MEX-M40D,Tula II-Atitalaquia,88,0,20.065048,-99.218682,477134.08810802,2218694.5076337,14Q,Hidalgo,30127,52.8,0.6,0.2,3.6,1.7,0.1,5.4,31.8,0,0,0,3.1,0.7,casetas
68798c739b36b04cf0b7c1aa,68798c739b36b04cf0b7c1a5,Atitalaquia,237-06,Arco Norte Cd. México,MEX-M40D,Tula I-Atitalaquia,88,0,20.065048,-99.21868,477134.29723358,2218694.5073598,14Q,Hidalgo,277648,87.8,0.2,1.1,2.4,2.4,0.4,1.6,0.9,0,0,0.3,1.6,1.3,casetas
68798c739b36b04cf0b7c1ab,68798c739b36b04cf0b7c1a5,Atitalaquia,237-07,Arco Norte Cd. México,MEX-M40D,Apaxco-Atitalaquia,88,0,20.065048,-99.21868,477134.29723358,2218694.5073598,14Q,Hidalgo,47583,93.5,0.3,0,1.6,1.9,0.2,0.5,0.3,0,0,0.1,0.6,1,casetas
68798c739b36b04cf0b7c1ac,68798c739b36b04cf0b7c1a5,Atitalaquia,237-08,Arco Norte Cd. México,MEX-M40D,Ajoloapan-Atitalaquia,88,0,20.067284,-99.218549,477148.31879232,2218941.9284362,14Q,Hidalgo,39929,86.6,0.6,0.3,3.9,2.4,0.1,0.3,0.1,0,0,0,3.3,2.4,casetas
68798c739b36b04cf0b7c1ad,68798c739b36b04cf0b7c1a5,Atitalaquia,237-09,Arco Norte Cd. México,MEX-M40D,Pachuca-Atitalaquia,88,0,20.067289,-99.218554,477147.79671004,2218942.4824278,14Q,Hidalgo,205908,87.2,0.2,3,3.3,2,0.5,1.4,0.2,0,0,0.1,1.3,0.8,casetas
68798c739b36b04cf0b7c1ae,68798c739b36b04cf0b7c1a5,Atitalaquia,237-10,Arco Norte Cd. México,MEX-M40D,Tulancingo-Atitalaquia,88,0,20.067288,-99.218559,477147.27375874,2218942.3724506,14Q,Hidalgo,31842,82.3,0.5,0.4,5.1,3.7,2,1.8,2,0,0,0.5,0.7,1,casetas
68798c739b36b04cf0b7c1af,68798c739b36b04cf0b7c1a5,Atitalaquia,237-11,Arco Norte Cd. México,MEX-M40D,Sahagún-Atitalaquia,88,0,20.067282,-99.218554,477147.79569617,2218941.7077975,14Q,Hidalgo,2220,64.2,0.4,0.1,4,5.1,2.8,13.5,7.6,0,0,1.4,0.3,0.6,casetas
68798c739b36b04cf0b7c1b0,68798c739b36b04cf0b7c1a5,Atitalaquia,237-12,Arco Norte Cd. México,MEX-M40D,Calpulalpan-Atitalaquia,88,0,20.067283,-99.218554,477147.79584101,2218941.818459,14Q,Hidalgo,9485,92.8,0.3,0,1.1,1.1,0.6,1,0.8,0,0,0.3,0.2,1.8,casetas
68798c739b36b04cf0b7c1b1,68798c739b36b04cf0b7c1a5,Atitalaquia,237-13,Arco Norte Cd. México,MEX-M40D,Sanctórum-Atitalaquia,88,0,20.067285,-99.218554,477147.79613068,2218942.0397819,14Q,Hidalgo,10740,69.6,0.5,0.3,3.5,7.2,4.8,5.7,5.9,0.1,0,1.8,0.3,0.3,casetas
68798c739b36b04cf0b7c1b2,68798c739b36b04cf0b7c1a5,Atitalaquia,237-14,Arco Norte Cd. México,MEX-M40D,San Martín Texmelucan-Atitalaquia,88,0,20.067284,-99.218553,477147.90054714,2218941.9289836,14Q,Hidalgo,23073,60.9,0.4,0.6,3.8,5.6,2.7,7.7,2.3,0.2,0,4.5,10.8,0.5,casetas
68798c739b36b04cf0b7c1b3,68798c739b36b04cf0b7c1b3,Apaxco,238-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Apaxco,99.5,0,19.998913,-99.139612,485395.74359,2211367.0958612,14Q,Hidalgo,14874,35.5,0.3,0.3,2.3,15.4,12,15.3,7.4,1,0.1,10,0.3,0.1,casetas
68798c739b36b04cf0b7c1b4,68798c739b36b04cf0b7c1b3,Apaxco,238-02,Arco Norte Cd. México,MEX-M40D,Acambay-Apaxco,99.5,0,19.998913,-99.139612,485395.74359,2211367.0958612,14Q,Hidalgo,898,12,0.1,0,4.9,42.3,9.2,15.4,11.8,0.1,0,2,2.2,0,casetas
68798c739b36b04cf0b7c1b5,68798c739b36b04cf0b7c1b3,Apaxco,238-03,Arco Norte Cd. México,MEX-M40D,Jilotepec-Apaxco,99.5,0,19.998913,-99.139612,485395.74359,2211367.0958612,14Q,Hidalgo,12255,63.7,0.3,0.5,2.3,7.7,2.8,9.6,7.9,0.5,0,1,1.1,2.6,casetas
68798c739b36b04cf0b7c1b6,68798c739b36b04cf0b7c1b3,Apaxco,238-04,Arco Norte Cd. México,MEX-M40D,Querétaro-Apaxco,99.5,0,19.998913,-99.139612,485395.74359,2211367.0958612,14Q,Hidalgo,60177,38.1,0.2,0.2,2.6,8.8,8,17.1,13.3,1.1,0.2,9.6,0.4,0.4,casetas
68798c739b36b04cf0b7c1b7,68798c739b36b04cf0b7c1b3,Apaxco,238-05,Arco Norte Cd. México,MEX-M40D,Tula II-Apaxco,99.5,0,19.998913,-99.139612,485395.74359,2211367.0958612,14Q,Hidalgo,7727,54.9,0.3,0,1.5,4,0.1,3,29.3,0.1,0,0.1,6.3,0.4,casetas
68798c739b36b04cf0b7c1b8,68798c739b36b04cf0b7c1b3,Apaxco,238-06,Arco Norte Cd. México,MEX-M40D,Tula I-Apaxco,99.5,0,19.998913,-99.139612,485395.74359,2211367.0958612,14Q,Hidalgo,96436,83.4,0.2,0.1,4,3.8,0.7,2.8,2.4,0.1,0,0.7,0.4,1.4,casetas
68798c739b36b04cf0b7c1b9,68798c739b36b04cf0b7c1b3,Apaxco,238-07,Arco Norte Cd. México,MEX-M40D,Atitalaquia-Apaxco,99.5,0,19.998913,-99.139612,485395.74359,2211367.0958612,14Q,Hidalgo,42013,91.6,0.3,0,2,1.2,0.4,0.8,0.7,0,0,0.5,1.3,1.2,casetas
68798c739b36b04cf0b7c1ba,68798c739b36b04cf0b7c1b3,Apaxco,238-08,Arco Norte Cd. México,MEX-M40D,Ajoloapan-Apaxco,99.5,0,19.998913,-99.139612,485395.74359,2211367.0958612,14Q,Hidalgo,33222,89.2,0.5,0.1,1.5,2.3,0.6,1.2,0.5,0,0,0,2.3,1.8,casetas
68798c739b36b04cf0b7c1bb,68798c739b36b04cf0b7c1b3,Apaxco,238-09,Arco Norte Cd. México,MEX-M40D,Pachuca-Apaxco,99.5,0,19.998913,-99.139612,485395.74359,2211367.0958612,14Q,Hidalgo,201195,81.8,0.2,0.3,2.5,4.6,2.1,3.9,2.1,0,0,0.7,0.9,0.9,casetas
68798c739b36b04cf0b7c1bc,68798c739b36b04cf0b7c1b3,Apaxco,238-10,Arco Norte Cd. México,MEX-M40D,Tulancingo-Apaxco,99.5,0,19.998913,-99.139612,485395.74359,2211367.0958612,14Q,Hidalgo,41027,50.2,0.2,0.1,3.3,9.7,8.1,10.1,14.2,0.2,0,2.9,0.4,0.6,casetas
68798c739b36b04cf0b7c1bd,68798c739b36b04cf0b7c1b3,Apaxco,238-11,Arco Norte Cd. México,MEX-M40D,Sahagún-Apaxco,99.5,0,19.998913,-99.139612,485395.74359,2211367.0958612,14Q,Hidalgo,2864,49.9,0.2,0,1.7,10.3,5.2,11.6,5.6,0.1,0,13.2,1.2,1,casetas
68798c739b36b04cf0b7c1be,68798c739b36b04cf0b7c1b3,Apaxco,238-12,Arco Norte Cd. México,MEX-M40D,Calpulalpan-Apaxco,99.5,0,19.998913,-99.139612,485395.74359,2211367.0958612,14Q,Hidalgo,4166,67.1,0.5,0,2.3,6.9,6.8,11,1.9,0,0,1.9,0.4,1.2,casetas
68798c739b36b04cf0b7c1bf,68798c739b36b04cf0b7c1b3,Apaxco,238-13,Arco Norte Cd. México,MEX-M40D,Sanctórum-Apaxco,99.5,0,19.998913,-99.139612,485395.74359,2211367.0958612,14Q,Hidalgo,16930,38.4,0.2,0.2,1.1,8.4,11.4,11.4,8.9,0.2,0.1,19.3,0.1,0.3,casetas
68798c739b36b04cf0b7c1c0,68798c739b36b04cf0b7c1b3,Apaxco,238-14,Arco Norte Cd. México,MEX-M40D,San Martín Texmelucan-Apaxco,99.5,0,19.998913,-99.139612,485395.74359,2211367.0958612,14Q,Hidalgo,33579,34,0.1,0.2,2,12.1,10.2,12.7,6.3,0.7,0.2,17.3,3.7,0.5,casetas
68798c739b36b04cf0b7c1c1,68798c739b36b04cf0b7c1c1,Ajoloapan,239-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Ajoloapan,110,0,19.955851,-99.055385,494204.82526915,2206596.7375183,14Q,Hidalgo,9890,59.9,0.4,0.9,5.8,2.7,0.5,2.9,0.7,0,0,0.4,24.9,0.9,casetas
68798c739b36b04cf0b7c1c2,68798c739b36b04cf0b7c1c1,Ajoloapan,239-02,Arco Norte Cd. México,MEX-M40D,Acambay-Ajoloapan,110,0,19.955853,-99.055382,494205.13924535,2206596.9587338,14Q,Hidalgo,1938,92.6,0.6,0.3,3.5,1.2,0.1,0.9,0.1,0,0,0.3,0.3,0.1,casetas
68798c739b36b04cf0b7c1c3,68798c739b36b04cf0b7c1c1,Ajoloapan,239-03,Arco Norte Cd. México,MEX-M40D,Jilotepec-Ajoloapan,110,0,19.955853,-99.055382,494205.13924535,2206596.9587338,14Q,Hidalgo,7024,87.9,0.5,0.6,5.1,3.1,0.1,0.9,0.1,0,0,0,0.2,1.5,casetas
68798c739b36b04cf0b7c1c4,68798c739b36b04cf0b7c1c1,Ajoloapan,239-04,Arco Norte Cd. México,MEX-M40D,Querétaro-Ajoloapan,110,0,19.95585,-99.055382,494205.13913584,2206596.6267553,14Q,Hidalgo,27160,74.6,0.7,1.6,5.2,3.9,1.5,9.7,1.1,0,0,0.6,0.6,0.5,casetas
68798c739b36b04cf0b7c1c5,68798c739b36b04cf0b7c1c1,Ajoloapan,239-05,Arco Norte Cd. México,MEX-M40D,Tula II-Ajoloapan,110,0,19.955848,-99.055385,494204.82515962,2206596.4055399,14Q,Hidalgo,3748,68.5,0.5,0.1,10.4,1.6,0,4.6,7.7,0,0,0,4.5,2.1,casetas
68798c739b36b04cf0b7c1c6,68798c739b36b04cf0b7c1c1,Ajoloapan,239-06,Arco Norte Cd. México,MEX-M40D,Tula I-Ajoloapan,110,0,19.955845,-99.055385,494204.8250501,2206596.0735614,14Q,Hidalgo,54159,84.4,0.4,0.5,7.2,3.8,0.1,0.7,0.1,0,0,0.1,1.3,1.4,casetas
68798c739b36b04cf0b7c1c7,68798c739b36b04cf0b7c1c1,Ajoloapan,239-07,Arco Norte Cd. México,MEX-M40D,Atitalaquia-Ajoloapan,110,0,19.955843,-99.055383,494205.03424589,2206595.8521733,14Q,Hidalgo,39530,85.5,0.6,0.4,4.2,1.9,0.1,0.6,0.1,0,0,0,3.6,3,casetas
68798c739b36b04cf0b7c1c8,68798c739b36b04cf0b7c1c1,Ajoloapan,239-08,Arco Norte Cd. México,MEX-M40D,Apaxco-Ajoloapan,110,0,19.955843,-99.055383,494205.03424589,2206595.8521733,14Q,Hidalgo,29428,87.3,0.4,0.1,2.6,2.9,0.2,0.5,1.1,0,0,0.1,3.2,1.6,casetas
68798c739b36b04cf0b7c1c9,68798c739b36b04cf0b7c1c1,Ajoloapan,239-09,Arco Norte Cd. México,MEX-M40D,Pachuca-Ajoloapan,110,0,19.956086,-99.053291,494423.93795038,2206622.6715803,14Q,Hidalgo,165390,87.9,0.4,0.3,3.3,2.8,0.5,1.3,0.5,0,0,0.1,1.6,1.3,casetas
68798c739b36b04cf0b7c1ca,68798c739b36b04cf0b7c1c1,Ajoloapan,239-10,Arco Norte Cd. México,MEX-M40D,Tulancingo-Ajoloapan,110,0,19.956083,-99.053292,494423.83321075,2206622.3396351,14Q,Hidalgo,27136,79.5,0.4,0.4,5.3,6.3,1.8,2.7,0.8,0,0,0.1,2.2,0.5,casetas
68798c739b36b04cf0b7c1cb,68798c739b36b04cf0b7c1c1,Ajoloapan,239-11,Arco Norte Cd. México,MEX-M40D,Sahagún-Ajoloapan,110,0,19.956086,-99.053291,494423.93795038,2206622.6715803,14Q,Hidalgo,1889,67.6,0.2,0.1,2.7,5.4,1.1,10.4,9.4,0,0,0.5,1.8,0.8,casetas
68798c739b36b04cf0b7c1cc,68798c739b36b04cf0b7c1c1,Ajoloapan,239-12,Arco Norte Cd. México,MEX-M40D,Calpulalpan-Ajoloapan,110,0,19.956083,-99.053292,494423.83321075,2206622.3396351,14Q,Hidalgo,2390,69.5,0.6,0.3,5.6,7.6,7.7,6.8,0.3,0,0,0,0.8,0.8,casetas
68798c739b36b04cf0b7c1cd,68798c739b36b04cf0b7c1c1,Ajoloapan,239-13,Arco Norte Cd. México,MEX-M40D,Sanctórum-Ajoloapan,110,0,19.95608,-99.053292,494423.83310536,2206622.0076566,14Q,Hidalgo,8424,63.1,0.2,0.7,3,9.3,4.4,16.3,2.1,0.1,0,0.3,0.2,0.3,casetas
68798c739b36b04cf0b7c1ce,68798c739b36b04cf0b7c1c1,Ajoloapan,239-14,Arco Norte Cd. México,MEX-M40D,San Martín Texmelucan-Ajoloapan,110,0,19.956083,-99.053295,494423.51930802,2206622.3397347,14Q,Hidalgo,18475,52.2,0.4,1.2,3.2,5.5,4.4,17.1,0.9,0.1,0,1.6,12.9,0.5,casetas
68798c739b36b04cf0b7c1cf,68798c739b36b04cf0b7c1cf,Pachuca,240-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Pachuca,129,0,19.927508,-98.891426,511362.60335463,2203463.0349702,14Q,Hidalgo,131892,55.9,0.4,0.9,5.1,7.5,1.4,13.5,2.6,0.4,0.1,6.9,4.6,0.7,casetas
68798c739b36b04cf0b7c1d0,68798c739b36b04cf0b7c1cf,Pachuca,240-02,Arco Norte Cd. México,MEX-M40D,Acambay-Pachuca,129,0,19.927504,-98.891422,511363.02225323,2203462.5926036,14Q,Hidalgo,8745,84.5,0.5,0.6,4.4,3.7,1,4.1,0.5,0,0,0.1,0.2,0.4,casetas
68798c739b36b04cf0b7c1d1,68798c739b36b04cf0b7c1cf,Pachuca,240-03,Arco Norte Cd. México,MEX-M40D,Jilotepec-Pachuca,129,0,19.927508,-98.891426,511362.60335463,2203463.0349702,14Q,Hidalgo,39221,83.9,0.4,0.9,6.1,3.8,0.4,2.8,0.3,0,0,0.5,0.2,0.7,casetas
68798c739b36b04cf0b7c1d2,68798c739b36b04cf0b7c1cf,Pachuca,240-04,Arco Norte Cd. México,MEX-M40D,Querétaro-Pachuca,129,0,19.927503,-98.891422,511363.0223247,2203462.4819443,14Q,Hidalgo,352495,63,0.5,1.6,5.4,5.3,1.1,13.9,3.4,0.1,0,4.9,0.4,0.4,casetas
68798c739b36b04cf0b7c1d3,68798c739b36b04cf0b7c1cf,Pachuca,240-05,Arco Norte Cd. México,MEX-M40D,Tula II-Pachuca,129,0,19.927508,-98.891426,511362.60335463,2203463.0349702,14Q,Hidalgo,31306,89.5,0.7,0.2,3.8,0.6,0.1,0.6,0.9,0,0,0,2.8,0.8,casetas
68798c739b36b04cf0b7c1d4,68798c739b36b04cf0b7c1cf,Pachuca,240-06,Arco Norte Cd. México,MEX-M40D,Tula I-Pachuca,129,0,19.927507,-98.891426,511362.6034261,2203462.924311,14Q,Hidalgo,399212,87.5,0.2,0.9,3.6,1.8,0.2,1.8,0.6,0,0,1.7,0.9,0.8,casetas
68798c739b36b04cf0b7c1d5,68798c739b36b04cf0b7c1cf,Pachuca,240-07,Arco Norte Cd. México,MEX-M40D,Atitalaquia-Pachuca,129,0,19.927507,-98.891423,511362.91738563,2203462.9245138,14Q,Hidalgo,184751,87.5,0.2,1.6,3.5,2.8,0.1,1.3,0.7,0,0,0.1,1.4,0.8,casetas
68798c739b36b04cf0b7c1d6,68798c739b36b04cf0b7c1cf,Pachuca,240-08,Arco Norte Cd. México,MEX-M40D,Apaxco-Pachuca,129,0,19.927507,-98.891423,511362.91738563,2203462.9245138,14Q,Hidalgo,201341,82.4,0.2,0.4,2.6,4,0.6,2.2,5.2,0,0,0.8,0.8,0.8,casetas
68798c739b36b04cf0b7c1d7,68798c739b36b04cf0b7c1cf,Pachuca,240-09,Arco Norte Cd. México,MEX-M40D,Ajoloapan-Pachuca,129,0,19.927506,-98.891423,511362.91745711,2203462.8138545,14Q,Hidalgo,157180,88.2,0.4,0.4,3.1,2.2,0.2,1.5,0.7,0,0,0.1,1.7,1.5,casetas
68798c739b36b04cf0b7c1d8,68798c739b36b04cf0b7c1cf,Pachuca,240-10,Arco Norte Cd. México,MEX-M40D,Tulancingo-Pachuca,129,0,19.927506,-98.891423,511362.91745711,2203462.8138545,14Q,Hidalgo,283629,80.7,0.3,0.5,4,3.2,0.7,3.8,1.4,0.1,0,3.5,0.8,1,casetas
68798c739b36b04cf0b7c1d9,68798c739b36b04cf0b7c1cf,Pachuca,240-11,Arco Norte Cd. México,MEX-M40D,Sahagún-Pachuca,129,0,19.927503,-98.891423,511362.91767152,2203462.4818767,14Q,Hidalgo,26178,55.9,0.2,0.4,5.3,10.6,2.1,15.6,2.3,0.1,0,6.3,0.6,0.6,casetas
68798c739b36b04cf0b7c1da,68798c739b36b04cf0b7c1cf,Pachuca,240-12,Arco Norte Cd. México,MEX-M40D,Calpulalpan-Pachuca,129,0,19.927503,-98.89142,511363.23163106,2203462.4820795,14Q,Hidalgo,28226,71.1,0.5,0.2,4.3,3.5,1.6,12.6,2.7,0,0,1.4,1.3,0.8,casetas
68798c739b36b04cf0b7c1db,68798c739b36b04cf0b7c1cf,Pachuca,240-13,Arco Norte Cd. México,MEX-M40D,Sanctórum-Pachuca,129,0,19.927501,-98.891423,511362.91781447,2203462.2605582,14Q,Hidalgo,115333,65.4,0.5,0.6,5.1,4.7,2.1,12.3,4.2,0.2,0.1,3.9,0.4,0.5,casetas
68798c739b36b04cf0b7c1dc,68798c739b36b04cf0b7c1cf,Pachuca,240-14,Arco Norte Cd. México,MEX-M40D,San Martín Texmelucan-Pachuca,129,0,19.927503,-98.891421,511363.12697788,2203462.4820119,14Q,Hidalgo,240045,61.6,0.3,1.5,4.7,7.5,1,13.5,2.7,0.1,0,5.6,1,0.5,casetas
68798c739b36b04cf0b7c1dd,68798c739b36b04cf0b7c1dd,Tulancingo,241-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Tulancingo,153,0,19.832525,-98.700135,531400.59789839,2192976.5660747,14Q,Hidalgo,77950,51.9,0.5,1.6,4.5,5.3,1.9,9.5,3.1,1,0.2,13.6,6.3,0.6,casetas
68798c739b36b04cf0b7c1de,68798c739b36b04cf0b7c1dd,Tulancingo,241-02,Arco Norte Cd. México,MEX-M40D,Acambay-Tulancingo,153,0,19.832529,-98.700135,531400.59711243,2192977.0087111,14Q,Hidalgo,5733,77.9,0.8,0.5,5.2,7.8,1.2,4.8,0.5,0.2,0.1,0.5,0,0.5,casetas
68798c739b36b04cf0b7c1df,68798c739b36b04cf0b7c1dd,Tulancingo,241-03,Arco Norte Cd. México,MEX-M40D,Jilotepec-Tulancingo,153,0,19.832529,-98.700137,531400.38767939,2192977.0083392,14Q,Hidalgo,18651,78.8,0.5,1.2,7.2,2.7,1,4.6,0.6,0.2,0,2.5,0.1,0.6,casetas
68798c739b36b04cf0b7c1e0,68798c739b36b04cf0b7c1dd,Tulancingo,241-04,Arco Norte Cd. México,MEX-M40D,Querétaro-Tulancingo,153,0,19.832528,-98.700135,531400.59730892,2192976.898052,14Q,Hidalgo,207568,59.9,0.6,1.7,3.6,5.2,2.4,11.8,5.1,0.6,0.1,8.3,0.2,0.5,casetas
68798c739b36b04cf0b7c1e1,68798c739b36b04cf0b7c1dd,Tulancingo,241-05,Arco Norte Cd. México,MEX-M40D,Tula II-Tulancingo,153,0,19.833679,-98.698716,531548.96282186,2193104.5311672,14Q,Hidalgo,4606,86.2,1,0.3,4.6,1.3,0.5,1.3,1.8,0,0,0.2,1.5,1.3,casetas
68798c739b36b04cf0b7c1e2,68798c739b36b04cf0b7c1dd,Tulancingo,241-06,Arco Norte Cd. México,MEX-M40D,Tula I-Tulancingo,153,0,19.833675,-98.698709,531549.69662205,2193104.0898385,14Q,Hidalgo,74848,64.3,0.4,0.9,4.1,3.1,1,4.6,1.7,4,0.3,14.2,0.6,0.8,casetas
68798c739b36b04cf0b7c1e3,68798c739b36b04cf0b7c1dd,Tulancingo,241-07,Arco Norte Cd. México,MEX-M40D,Atitalaquia-Tulancingo,153,0,19.832527,-98.700135,531400.59750541,2192976.7873929,14Q,Hidalgo,28205,82.7,0.5,0.4,5,3.4,1.2,1.8,2.6,0,0,0.5,0.6,1.3,casetas
